state,district,year,quarter,count,amount
Jammu & Kashmir,,2022,4,183,400652.0
Jammu & Kashmir,,2022,4,171,452532.0
Jammu & Kashmir,,2022,4,167,352179.0
Jammu & Kashmir,,2023,1,1657,3092481.0
Jammu & Kashmir,,2023,1,470,1055223.0
Jammu & Kashmir,,2023,1,277,599467.0
Jammu & Kashmir,,2023,1,250,657402.0
Jammu & Kashmir,,2023,1,238,544808.0
Jammu & Kashmir,,2023,1,224,506261.0
Jammu & Kashmir,,2023,1,201,561024.0
Jammu & Kashmir,,2023,1,148,381535.0
Jammu & Kashmir,,2023,1,147,422741.0
Jammu & Kashmir,,2023,1,120,277347.0
Jammu & Kashmir,,2023,2,1710,3178077.0
Jammu & Kashmir,,2023,2,683,1303991.0
Jammu & Kashmir,,2023,2,332,644903.0
Jammu & Kashmir,,2023,2,276,517843.0
Jammu & Kashmir,,2023,2,275,617323.0
Jammu & Kashmir,,2023,2,263,596557.0
Jammu & Kashmir,,2023,2,219,549864.0
Jammu & Kashmir,,2023,2,215,592287.0
Jammu & Kashmir,,2023,2,170,435195.0
Jammu & Kashmir,,2023,2,145,354982.0
Jammu & Kashmir,,2023,3,1802,2956782.0
Jammu & Kashmir,,2023,3,583,1097144.0
Jammu & Kashmir,,2023,3,332,661848.0
Jammu & Kashmir,,2023,3,321,537296.0
Jammu & Kashmir,,2023,3,316,636758.0
Jammu & Kashmir,,2023,3,289,642825.0
Jammu & Kashmir,,2023,3,232,614771.0
Jammu & Kashmir,,2023,3,197,510511.0
Jammu & Kashmir,,2023,3,176,445019.0
Jammu & Kashmir,,2023,3,163,355757.0
Jammu & Kashmir,,2023,4,2185,4418006.0
Jammu & Kashmir,,2023,4,537,1200208.0
Jammu & Kashmir,,2023,4,450,883613.0
Jammu & Kashmir,,2023,4,445,915976.0
Jammu & Kashmir,,2023,4,402,894382.0
Jammu & Kashmir,,2023,4,278,678542.0
Jammu & Kashmir,,2023,4,226,468990.0
Jammu & Kashmir,,2023,4,223,695092.0
Jammu & Kashmir,,2023,4,197,547589.0
Jammu & Kashmir,,2023,4,189,409244.0
Jammu & Kashmir,,2024,1,2285,4279724.0
Jammu & Kashmir,,2024,1,709,1399799.0
Jammu & Kashmir,,2024,1,426,806125.0
Jammu & Kashmir,,2024,1,420,746405.0
Jammu & Kashmir,,2024,1,392,775248.0
Jammu & Kashmir,,2024,1,369,836595.0
Jammu & Kashmir,,2024,1,349,848069.0
Jammu & Kashmir,,2024,1,333,755256.0
Jammu & Kashmir,,2024,1,261,390942.0
Jammu & Kashmir,,2024,1,241,575610.0
Jammu & Kashmir,,2024,2,2025,3825224.0
Jammu & Kashmir,,2024,2,737,1484156.0
Jammu & Kashmir,,2024,2,459,849237.0
Jammu & Kashmir,,2024,2,431,752310.0
Jammu & Kashmir,,2024,2,404,754974.0
Jammu & Kashmir,,2024,2,392,728182.0
Jammu & Kashmir,,2024,2,381,635565.0
Jammu & Kashmir,,2024,2,353,729995.0
Jammu & Kashmir,,2024,2,283,562851.0
Jammu & Kashmir,,2024,2,270,634847.0
Jammu & Kashmir,,2024,3,2214,4321501.0
Jammu & Kashmir,,2024,3,776,1629149.0
Jammu & Kashmir,,2024,3,536,1055146.0
Jammu & Kashmir,,2024,3,469,782594.0
Jammu & Kashmir,,2024,3,440,859054.0
Jammu & Kashmir,,2024,3,331,700702.0
Jammu & Kashmir,,2024,3,329,755629.0
Jammu & Kashmir,,2024,3,324,650444.0
Jammu & Kashmir,,2024,3,285,598621.0
Jammu & Kashmir,,2024,3,231,480669.0
Jammu & Kashmir,,2024,4,2381,4423225.0
Jammu & Kashmir,,2024,4,1173,2226604.0
Jammu & Kashmir,,2024,4,569,1088486.0
Jammu & Kashmir,,2024,4,485,902086.0
Jammu & Kashmir,,2024,4,483,925626.0
Jammu & Kashmir,,2024,4,466,1115918.0
Jammu & Kashmir,,2024,4,461,986540.0
Jammu & Kashmir,,2024,4,442,984313.0
Jammu & Kashmir,,2024,4,318,675781.0
Jammu & Kashmir,,2024,4,301,745600.0
Jharkhand,,2020,2,741,134652.0
Jharkhand,,2020,2,376,71618.0
Jharkhand,,2020,2,283,56879.0
Jharkhand,,2020,2,175,35999.0
Jharkhand,,2020,2,69,13249.0
Jharkhand,,2020,2,59,12131.0
Jharkhand,,2020,2,44,9554.0
Jharkhand,,2020,2,43,9949.0
Jharkhand,,2020,2,42,8257.0
Jharkhand,,2020,2,40,9051.0
Jharkhand,,2020,3,1459,365170.0
Jharkhand,,2020,3,1123,283853.0
Jharkhand,,2020,3,698,168697.0
Jharkhand,,2020,3,412,118920.0
Jharkhand,,2020,3,238,63439.0
Jharkhand,,2020,3,199,60283.0
Jharkhand,,2020,3,185,42177.0
Jharkhand,,2020,3,144,32688.0
Jharkhand,,2020,3,121,24683.0
Jharkhand,,2020,3,97,20112.0
Jharkhand,,2020,4,670,559639.0
Jharkhand,,2020,4,553,360209.0
Jharkhand,,2020,4,426,349290.0
Jharkhand,,2020,4,296,231406.0
Jharkhand,,2020,4,216,179548.0
Jharkhand,,2020,4,201,137221.0
Jharkhand,,2020,4,172,123911.0
Jharkhand,,2020,4,138,92474.0
Jharkhand,,2020,4,133,103772.0
Jharkhand,,2020,4,121,99467.0
Jharkhand,,2021,1,1026,734770.0
Jharkhand,,2021,1,625,404402.0
Jharkhand,,2021,1,570,392616.0
Jharkhand,,2021,1,403,259603.0
Jharkhand,,2021,1,271,186504.0
Jharkhand,,2021,1,271,134641.0
Jharkhand,,2021,1,204,131405.0
Jharkhand,,2021,1,184,108108.0
Jharkhand,,2021,1,158,144421.0
Jharkhand,,2021,1,153,93522.0
Jharkhand,,2021,2,1116,1206771.0
Jharkhand,,2021,2,789,715258.0
Jharkhand,,2021,2,562,542379.0
Jharkhand,,2021,2,405,422044.0
Jharkhand,,2021,2,248,225217.0
Jharkhand,,2021,2,236,199302.0
Jharkhand,,2021,2,197,191694.0
Jharkhand,,2021,2,191,199495.0
Jharkhand,,2021,2,190,136575.0
Jharkhand,,2021,2,159,161183.0
Jharkhand,,2021,3,1484,1611727.0
Jharkhand,,2021,3,963,921561.0
Jharkhand,,2021,3,820,813608.0
Jharkhand,,2021,3,606,672846.0
Jharkhand,,2021,3,598,629738.0
Jharkhand,,2021,3,282,274354.0
Jharkhand,,2021,3,241,241991.0
Jharkhand,,2021,3,238,272231.0
Jharkhand,,2021,3,194,175791.0
Jharkhand,,2021,3,179,159871.0
Jharkhand,,2021,4,2151,2693792.0
Jharkhand,,2021,4,1241,1587274.0
Jharkhand,,2021,4,1022,1522634.0
Jharkhand,,2021,4,651,1017720.0
Jharkhand,,2021,4,479,537986.0
Jharkhand,,2021,4,355,479936.0
Jharkhand,,2021,4,332,403274.0
Jharkhand,,2021,4,276,496461.0
Jharkhand,,2021,4,254,311822.0
Jharkhand,,2021,4,235,250418.0
Jharkhand,,2022,1,2342,3350440.0
Jharkhand,,2022,1,1582,1994586.0
Jharkhand,,2022,1,1203,1741406.0
Jharkhand,,2022,1,809,1231429.0
Jharkhand,,2022,1,389,538634.0
Jharkhand,,2022,1,379,664690.0
Jharkhand,,2022,1,322,588476.0
Jharkhand,,2022,1,299,447478.0
Jharkhand,,2022,1,204,295711.0
Jharkhand,,2022,1,202,298725.0
Jharkhand,,2022,2,2225,3046609.0
Jharkhand,,2022,2,1708,2091608.0
Jharkhand,,2022,2,1262,1847695.0
Jharkhand,,2022,2,943,1351623.0
Jharkhand,,2022,2,385,503592.0
Jharkhand,,2022,2,335,452609.0
Jharkhand,,2022,2,328,524659.0
Jharkhand,,2022,2,320,467770.0
Jharkhand,,2022,2,287,459744.0
Jharkhand,,2022,2,244,332029.0
Jharkhand,,2022,3,3281,4087473.0
Jharkhand,,2022,3,2570,2947659.0
Jharkhand,,2022,3,2278,2802748.0
Jharkhand,,2022,3,1368,1846969.0
Jharkhand,,2022,3,575,658243.0
Jharkhand,,2022,3,492,613354.0
Jharkhand,,2022,3,475,754788.0
Jharkhand,,2022,3,439,596772.0
Jharkhand,,2022,3,353,445260.0
Jharkhand,,2022,3,335,432550.0
Jharkhand,,2022,4,3465,4954150.0
Jharkhand,,2022,4,2922,3742763.0
Jharkhand,,2022,4,2647,3394523.0
Jharkhand,,2022,4,1438,2196150.0
Jharkhand,,2022,4,836,1119095.0
Jharkhand,,2022,4,821,1001690.0
Jharkhand,,2022,4,508,731301.0
Jharkhand,,2022,4,489,820023.0
Jharkhand,,2022,4,446,699994.0
Jharkhand,,2022,4,411,577270.0
Jharkhand,,2023,1,3445,4138971.0
Jharkhand,,2023,1,3361,4959921.0
Jharkhand,,2023,1,2024,3004847.0
Jharkhand,,2023,1,1274,2068544.0
Jharkhand,,2023,1,959,1214912.0
Jharkhand,,2023,1,862,1272161.0
Jharkhand,,2023,1,457,860169.0
Jharkhand,,2023,1,412,895618.0
Jharkhand,,2023,1,358,556745.0
Jharkhand,,2023,1,343,546385.0
Jharkhand,,2023,2,4220,4665989.0
Jharkhand,,2023,2,3303,5125799.0
Jharkhand,,2023,2,1934,2695083.0
Jharkhand,,2023,2,1689,2524598.0
Jharkhand,,2023,2,1094,1201420.0
Jharkhand,,2023,2,545,767545.0
Jharkhand,,2023,2,469,776237.0
Jharkhand,,2023,2,459,767058.0
Jharkhand,,2023,2,324,630943.0
Jharkhand,,2023,2,308,484218.0
Jharkhand,,2023,3,4543,5962408.0
Jharkhand,,2023,3,4396,4714889.0
Jharkhand,,2023,3,2437,3232731.0
Jharkhand,,2023,3,1860,2563487.0
Jharkhand,,2023,3,1077,1291701.0
Jharkhand,,2023,3,628,948269.0
Jharkhand,,2023,3,567,819073.0
Jharkhand,,2023,3,535,695377.0
Jharkhand,,2023,3,394,639073.0
Jharkhand,,2023,3,385,527131.0
Jharkhand,,2023,4,4651,7441219.0
Jharkhand,,2023,4,4283,5861735.0
Jharkhand,,2023,4,3263,4735925.0
Jharkhand,,2023,4,2126,3229786.0
Jharkhand,,2023,4,1193,1592632.0
Jharkhand,,2023,4,736,925141.0
Jharkhand,,2023,4,685,1179198.0
Jharkhand,,2023,4,678,1310320.0
Jharkhand,,2023,4,601,1083013.0
Jharkhand,,2023,4,541,802644.0
Jharkhand,,2024,1,4909,7487602.0
Jharkhand,,2024,1,4224,5638498.0
Jharkhand,,2024,1,3509,4659985.0
Jharkhand,,2024,1,2292,3440855.0
Jharkhand,,2024,1,1403,1691795.0
Jharkhand,,2024,1,1042,1334866.0
Jharkhand,,2024,1,821,1168156.0
Jharkhand,,2024,1,787,1333311.0
Jharkhand,,2024,1,751,987012.0
Jharkhand,,2024,1,654,837074.0
Jharkhand,,2024,2,4661,7298351.0
Jharkhand,,2024,2,4022,5532150.0
Jharkhand,,2024,2,2818,3833061.0
Jharkhand,,2024,2,2162,3054577.0
Jharkhand,,2024,2,1189,1559768.0
Jharkhand,,2024,2,825,1134267.0
Jharkhand,,2024,2,765,1104446.0
Jharkhand,,2024,2,760,1367112.0
Jharkhand,,2024,2,651,1072013.0
Jharkhand,,2024,2,604,922936.0
Jharkhand,,2024,3,5026,7826939.0
Jharkhand,,2024,3,4855,6343645.0
Jharkhand,,2024,3,3365,4837925.0
Jharkhand,,2024,3,2480,3592511.0
Jharkhand,,2024,3,1251,1633675.0
Jharkhand,,2024,3,852,1337065.0
Jharkhand,,2024,3,800,1272047.0
Jharkhand,,2024,3,694,1034769.0
Jharkhand,,2024,3,608,949812.0
Jharkhand,,2024,3,478,751095.0
Jharkhand,,2024,4,5693,7616882.0
Jharkhand,,2024,4,5480,9068274.0
Jharkhand,,2024,4,4077,5874868.0
Jharkhand,,2024,4,2894,4357676.0
Jharkhand,,2024,4,1565,2028357.0
Jharkhand,,2024,4,982,1445214.0
Jharkhand,,2024,4,974,1129766.0
Jharkhand,,2024,4,904,1475834.0
Jharkhand,,2024,4,850,1288200.0
Jharkhand,,2024,4,747,1005641.0
Karnataka,,2020,2,20040,3301769.0
Karnataka,,2020,2,767,144997.0
Karnataka,,2020,2,656,119671.0
Karnataka,,2020,2,611,120952.0
Karnataka,,2020,2,590,111501.0
Karnataka,,2020,2,416,83476.0
Karnataka,,2020,2,380,80252.0
Karnataka,,2020,2,372,75362.0
Karnataka,,2020,2,309,59794.0
Karnataka,,2020,2,259,54476.0
Karnataka,,2020,3,32192,6940765.0
Karnataka,,2020,3,2128,558128.0
Karnataka,,2020,3,2016,533172.0
Karnataka,,2020,3,1606,358476.0
Karnataka,,2020,3,1271,330557.0
Karnataka,,2020,3,1236,311665.0
Karnataka,,2020,3,1213,306386.0
Karnataka,,2020,3,1068,267171.0
Karnataka,,2020,3,781,200079.0
Karnataka,,2020,3,768,175988.0
Karnataka,,2020,4,18485,15922383.0
Karnataka,,2020,4,1586,924521.0
Karnataka,,2020,4,1109,1073388.0
Karnataka,,2020,4,863,690500.0
Karnataka,,2020,4,819,552794.0
Karnataka,,2020,4,751,718936.0
Karnataka,,2020,4,661,759279.0
Karnataka,,2020,4,557,445633.0
Karnataka,,2020,4,493,393668.0
Karnataka,,2020,4,482,516354.0
Karnataka,,2021,1,21606,17636524.0
Karnataka,,2021,1,1473,1099863.0
Karnataka,,2021,1,1459,1055645.0
Karnataka,,2021,1,952,808005.0
Karnataka,,2021,1,926,653411.0
Karnataka,,2021,1,921,782869.0
Karnataka,,2021,1,919,731673.0
Karnataka,,2021,1,680,560199.0
Karnataka,,2021,1,665,465871.0
Karnataka,,2021,1,656,524451.0
Karnataka,,2021,2,21918,19572756.0
Karnataka,,2021,2,1625,1609768.0
Karnataka,,2021,2,1427,1253310.0
Karnataka,,2021,2,1266,1334979.0
Karnataka,,2021,2,1133,1013072.0
Karnataka,,2021,2,1096,1102268.0
Karnataka,,2021,2,989,1099031.0
Karnataka,,2021,2,843,1051575.0
Karnataka,,2021,2,833,920816.0
Karnataka,,2021,2,757,778234.0
Karnataka,,2021,3,27498,26210017.0
Karnataka,,2021,3,1875,1959596.0
Karnataka,,2021,3,1276,1203412.0
Karnataka,,2021,3,1275,1366567.0
Karnataka,,2021,3,1188,1290594.0
Karnataka,,2021,3,1167,1189951.0
Karnataka,,2021,3,1092,1361844.0
Karnataka,,2021,3,1065,1124855.0
Karnataka,,2021,3,830,908303.0
Karnataka,,2021,3,821,765577.0
Karnataka,,2021,4,44650,50064816.0
Karnataka,,2021,4,2999,4025182.0
Karnataka,,2021,4,2268,2994132.0
Karnataka,,2021,4,1998,2448037.0
Karnataka,,2021,4,1760,2383587.0
Karnataka,,2021,4,1705,2348052.0
Karnataka,,2021,4,1664,2301115.0
Karnataka,,2021,4,1540,2107437.0
Karnataka,,2021,4,1364,1791618.0
Karnataka,,2021,4,1243,1666023.0
Karnataka,,2022,1,57549,71700148.0
Karnataka,,2022,1,4256,6273651.0
Karnataka,,2022,1,2629,3647319.0
Karnataka,,2022,1,2565,4027564.0
Karnataka,,2022,1,2163,3326629.0
Karnataka,,2022,1,2133,3131559.0
Karnataka,,2022,1,2107,3270489.0
Karnataka,,2022,1,1982,2817568.0
Karnataka,,2022,1,1774,2444546.0
Karnataka,,2022,1,1771,2717744.0
Karnataka,,2022,2,57934,69731242.0
Karnataka,,2022,2,4122,5603711.0
Karnataka,,2022,2,2609,3892332.0
Karnataka,,2022,2,2393,3355104.0
Karnataka,,2022,2,2122,3278607.0
Karnataka,,2022,2,1926,3127331.0
Karnataka,,2022,2,1909,2849505.0
Karnataka,,2022,2,1763,2282676.0
Karnataka,,2022,2,1672,2643157.0
Karnataka,,2022,2,1531,2021047.0
Karnataka,,2022,3,64593,79303480.0
Karnataka,,2022,3,5093,6718622.0
Karnataka,,2022,3,2774,4182385.0
Karnataka,,2022,3,2755,3667159.0
Karnataka,,2022,3,2545,3698741.0
Karnataka,,2022,3,2541,3202170.0
Karnataka,,2022,3,2448,3640101.0
Karnataka,,2022,3,2349,3662277.0
Karnataka,,2022,3,2201,2787038.0
Karnataka,,2022,3,1971,2659120.0
Karnataka,,2022,4,78817,101938016.0
Karnataka,,2022,4,6820,9461969.0
Karnataka,,2022,4,3857,5891225.0
Karnataka,,2022,4,3751,5149958.0
Karnataka,,2022,4,3330,4869464.0
Karnataka,,2022,4,3125,4874888.0
Karnataka,,2022,4,2729,3502890.0
Karnataka,,2022,4,2522,3414588.0
Karnataka,,2022,4,2515,4131381.0
Karnataka,,2022,4,2462,3798640.0
Karnataka,,2023,1,75238,103829030.0
Karnataka,,2023,1,7972,11090514.0
Karnataka,,2023,1,3512,5009006.0
Karnataka,,2023,1,3437,5714004.0
Karnataka,,2023,1,3351,5035486.0
Karnataka,,2023,1,3285,5085033.0
Karnataka,,2023,1,2498,3608322.0
Karnataka,,2023,1,2301,4146404.0
Karnataka,,2023,1,2165,3004555.0
Karnataka,,2023,1,2156,3586725.0
Karnataka,,2023,2,69812,99096628.0
Karnataka,,2023,2,5899,8738144.0
Karnataka,,2023,2,3596,5072848.0
Karnataka,,2023,2,3080,4999161.0
Karnataka,,2023,2,2932,4750506.0
Karnataka,,2023,2,2582,4350869.0
Karnataka,,2023,2,2423,4174882.0
Karnataka,,2023,2,2351,3297860.0
Karnataka,,2023,2,2281,3864881.0
Karnataka,,2023,2,1971,2946266.0
Karnataka,,2023,3,81520,109497225.0
Karnataka,,2023,3,6852,10443799.0
Karnataka,,2023,3,3978,5597459.0
Karnataka,,2023,3,3705,5775496.0
Karnataka,,2023,3,3261,4883149.0
Karnataka,,2023,3,3176,5128006.0
Karnataka,,2023,3,3017,4884961.0
Karnataka,,2023,3,2877,3914152.0
Karnataka,,2023,3,2807,4384973.0
Karnataka,,2023,3,2589,3630520.0
Karnataka,,2023,4,88349,133137089.0
Karnataka,,2023,4,7831,12589463.0
Karnataka,,2023,4,4912,7400470.0
Karnataka,,2023,4,4826,8422700.0
Karnataka,,2023,4,4101,6597191.0
Karnataka,,2023,4,3674,6347685.0
Karnataka,,2023,4,3316,5617178.0
Karnataka,,2023,4,3234,6132461.0
Karnataka,,2023,4,2966,4527242.0
Karnataka,,2023,4,2944,4852939.0
Karnataka,,2024,1,90180,142519454.0
Karnataka,,2024,1,9295,14666791.0
Karnataka,,2024,1,5720,8715862.0
Karnataka,,2024,1,5171,7812119.0
Karnataka,,2024,1,4745,7184612.0
Karnataka,,2024,1,4242,6701376.0
Karnataka,,2024,1,3869,6378532.0
Karnataka,,2024,1,3625,5762860.0
Karnataka,,2024,1,3555,5139794.0
Karnataka,,2024,1,3431,4831884.0
Karnataka,,2024,2,74985,126101324.0
Karnataka,,2024,2,7905,13488189.0
Karnataka,,2024,2,5068,8199208.0
Karnataka,,2024,2,4597,7180375.0
Karnataka,,2024,2,3873,6288144.0
Karnataka,,2024,2,3606,6471486.0
Karnataka,,2024,2,3311,5567612.0
Karnataka,,2024,2,3291,5843712.0
Karnataka,,2024,2,3049,4602049.0
Karnataka,,2024,2,2906,4557010.0
Karnataka,,2024,3,96935,156230238.0
Karnataka,,2024,3,9232,15981102.0
Karnataka,,2024,3,5651,8643613.0
Karnataka,,2024,3,5231,8419289.0
Karnataka,,2024,3,4449,7657754.0
Karnataka,,2024,3,4082,6749762.0
Karnataka,,2024,3,3879,6802100.0
Karnataka,,2024,3,3740,6590269.0
Karnataka,,2024,3,3567,5365898.0
Karnataka,,2024,3,3355,5105646.0
Karnataka,,2024,4,95390,159224823.0
Karnataka,,2024,4,9668,16427026.0
Karnataka,,2024,4,6881,10746750.0
Karnataka,,2024,4,6703,11085250.0
Karnataka,,2024,4,5133,8497551.0
Karnataka,,2024,4,4626,7996121.0
Karnataka,,2024,4,4127,7252477.0
Karnataka,,2024,4,3989,6949950.0
Karnataka,,2024,4,3821,5798845.0
Karnataka,,2024,4,3387,5275711.0
Kerala,,2020,2,418,93852.0
Kerala,,2020,2,199,44084.0
Kerala,,2020,2,174,37861.0
Kerala,,2020,2,122,28904.0
Kerala,,2020,2,113,25774.0
Kerala,,2020,2,113,27306.0
Kerala,,2020,2,96,20737.0
Kerala,,2020,2,78,18217.0
Kerala,,2020,2,69,15083.0
Kerala,,2020,2,61,13599.0
Kerala,,2020,3,2380,725788.0
Kerala,,2020,3,1067,343813.0
Kerala,,2020,3,952,328037.0
Kerala,,2020,3,767,230900.0
Kerala,,2020,3,571,202732.0
Kerala,,2020,3,523,163023.0
Kerala,,2020,3,492,150394.0
Kerala,,2020,3,453,148816.0
Kerala,,2020,3,419,132488.0
Kerala,,2020,3,393,148283.0
Kerala,,2020,4,1310,892676.0
Kerala,,2020,4,617,566230.0
Kerala,,2020,4,570,452862.0
Kerala,,2020,4,526,425296.0
Kerala,,2020,4,404,316839.0
Kerala,,2020,4,371,335755.0
Kerala,,2020,4,355,319760.0
Kerala,,2020,4,311,240234.0
Kerala,,2020,4,281,244366.0
Kerala,,2020,4,197,173317.0
Kerala,,2021,1,1252,1016580.0
Kerala,,2021,1,598,503468.0
Kerala,,2021,1,587,507950.0
Kerala,,2021,1,524,503132.0
Kerala,,2021,1,446,350548.0
Kerala,,2021,1,422,374238.0
Kerala,,2021,1,383,364847.0
Kerala,,2021,1,346,300887.0
Kerala,,2021,1,344,310645.0
Kerala,,2021,1,260,224292.0
Kerala,,2021,2,1939,1728254.0
Kerala,,2021,2,1176,1162796.0
Kerala,,2021,2,1092,1095684.0
Kerala,,2021,2,849,939169.0
Kerala,,2021,2,820,831809.0
Kerala,,2021,2,669,747935.0
Kerala,,2021,2,551,550644.0
Kerala,,2021,2,541,605434.0
Kerala,,2021,2,499,499709.0
Kerala,,2021,2,484,503168.0
Kerala,,2021,3,2041,2178118.0
Kerala,,2021,3,1273,1437314.0
Kerala,,2021,3,1188,1366856.0
Kerala,,2021,3,1102,1488543.0
Kerala,,2021,3,878,954447.0
Kerala,,2021,3,836,1078023.0
Kerala,,2021,3,745,940147.0
Kerala,,2021,3,629,875110.0
Kerala,,2021,3,622,741332.0
Kerala,,2021,3,495,759525.0
Kerala,,2021,4,3397,4987028.0
Kerala,,2021,4,2400,3779310.0
Kerala,,2021,4,1926,3110462.0
Kerala,,2021,4,1871,2956875.0
Kerala,,2021,4,1486,2426845.0
Kerala,,2021,4,1466,2429009.0
Kerala,,2021,4,1255,2260422.0
Kerala,,2021,4,1251,1905411.0
Kerala,,2021,4,1054,1728168.0
Kerala,,2021,4,971,1683696.0
Kerala,,2022,1,6248,10184076.0
Kerala,,2022,1,4746,7815682.0
Kerala,,2022,1,3868,6125227.0
Kerala,,2022,1,3827,6416876.0
Kerala,,2022,1,2870,5275331.0
Kerala,,2022,1,2669,4851946.0
Kerala,,2022,1,2604,4460572.0
Kerala,,2022,1,2359,4239885.0
Kerala,,2022,1,1948,3521858.0
Kerala,,2022,1,1758,3443412.0
Kerala,,2022,2,6138,9888302.0
Kerala,,2022,2,4817,8023082.0
Kerala,,2022,2,3897,5800476.0
Kerala,,2022,2,3544,5780272.0
Kerala,,2022,2,2754,4617095.0
Kerala,,2022,2,2716,4729038.0
Kerala,,2022,2,2379,4025340.0
Kerala,,2022,2,1939,3244289.0
Kerala,,2022,2,1812,3448007.0
Kerala,,2022,2,1776,3088235.0
Kerala,,2022,3,9029,13521423.0
Kerala,,2022,3,6698,10159821.0
Kerala,,2022,3,6383,9700344.0
Kerala,,2022,3,5994,8478215.0
Kerala,,2022,3,4338,6942000.0
Kerala,,2022,3,4110,6792045.0
Kerala,,2022,3,3587,5666299.0
Kerala,,2022,3,3232,5087161.0
Kerala,,2022,3,2773,4730938.0
Kerala,,2022,3,2724,4339674.0
Kerala,,2022,4,11176,16851440.0
Kerala,,2022,4,7869,12164492.0
Kerala,,2022,4,7505,11502962.0
Kerala,,2022,4,7244,10442297.0
Kerala,,2022,4,4917,7803369.0
Kerala,,2022,4,4693,7758609.0
Kerala,,2022,4,4318,6745436.0
Kerala,,2022,4,4187,6703769.0
Kerala,,2022,4,3392,5656594.0
Kerala,,2022,4,3274,5790023.0
Kerala,,2023,1,11073,17476806.0
Kerala,,2023,1,7752,12363104.0
Kerala,,2023,1,7222,10547486.0
Kerala,,2023,1,6783,10793744.0
Kerala,,2023,1,4850,8185241.0
Kerala,,2023,1,4033,7015862.0
Kerala,,2023,1,3939,6481421.0
Kerala,,2023,1,3784,6192453.0
Kerala,,2023,1,3265,5417839.0
Kerala,,2023,1,2921,5189859.0
Kerala,,2023,2,10598,16600162.0
Kerala,,2023,2,8224,13258692.0
Kerala,,2023,2,6883,10038088.0
Kerala,,2023,2,6853,11078937.0
Kerala,,2023,2,4489,7646887.0
Kerala,,2023,2,4308,7112761.0
Kerala,,2023,2,3850,6362914.0
Kerala,,2023,2,3529,6134872.0
Kerala,,2023,2,3314,5694122.0
Kerala,,2023,2,2740,5078782.0
Kerala,,2023,3,12004,19154183.0
Kerala,,2023,3,8669,14060287.0
Kerala,,2023,3,7289,12049224.0
Kerala,,2023,3,7048,10419378.0
Kerala,,2023,3,4958,8529815.0
Kerala,,2023,3,4879,8384934.0
Kerala,,2023,3,4253,7176797.0
Kerala,,2023,3,3626,6232084.0
Kerala,,2023,3,3489,5893459.0
Kerala,,2023,3,3260,6030230.0
Kerala,,2023,4,13336,21283249.0
Kerala,,2023,4,9139,15383409.0
Kerala,,2023,4,8241,13268920.0
Kerala,,2023,4,8030,12236953.0
Kerala,,2023,4,5464,9203305.0
Kerala,,2023,4,4970,8676874.0
Kerala,,2023,4,4667,7783755.0
Kerala,,2023,4,4462,6988333.0
Kerala,,2023,4,3922,6534162.0
Kerala,,2023,4,3639,6485056.0
Kerala,,2024,1,12981,20575531.0
Kerala,,2024,1,9009,14401433.0
Kerala,,2024,1,7878,11442023.0
Kerala,,2024,1,7818,11291867.0
Kerala,,2024,1,5531,8883949.0
Kerala,,2024,1,4812,7932381.0
Kerala,,2024,1,4612,7249941.0
Kerala,,2024,1,4570,7250080.0
Kerala,,2024,1,3915,6273930.0
Kerala,,2024,1,3899,6495719.0
Kerala,,2024,2,11149,18695182.0
Kerala,,2024,2,8171,13733594.0
Kerala,,2024,2,7351,11554891.0
Kerala,,2024,2,6739,10175936.0
Kerala,,2024,2,4961,8233954.0
Kerala,,2024,2,4687,8003389.0
Kerala,,2024,2,4001,6633278.0
Kerala,,2024,2,3878,6367728.0
Kerala,,2024,2,3620,5990110.0
Kerala,,2024,2,3299,5927426.0
Kerala,,2024,3,14031,23407883.0
Kerala,,2024,3,10054,17206859.0
Kerala,,2024,3,8723,13934057.0
Kerala,,2024,3,8105,12664149.0
Kerala,,2024,3,6096,9994666.0
Kerala,,2024,3,5933,10174949.0
Kerala,,2024,3,4917,8090275.0
Kerala,,2024,3,4564,7586845.0
Kerala,,2024,3,4336,7204261.0
Kerala,,2024,3,4187,7258218.0
Kerala,,2024,4,15903,25255702.0
Kerala,,2024,4,10961,18593239.0
Kerala,,2024,4,9829,14805451.0
Kerala,,2024,4,9313,13828980.0
Kerala,,2024,4,7040,11532393.0
Kerala,,2024,4,6163,10147122.0
Kerala,,2024,4,5391,8466002.0
Kerala,,2024,4,5242,8310581.0
Kerala,,2024,4,4985,7861199.0
Kerala,,2024,4,4819,8243280.0
Ladakh,,2020,2,11,1845.0
Ladakh,,2020,2,3,693.0
Ladakh,,2020,3,18,4376.0
Ladakh,,2020,3,15,5884.0
Ladakh,,2020,4,25,33631.0
Ladakh,,2020,4,2,575.0
Ladakh,,2021,1,22,29962.0
Ladakh,,2021,1,10,4568.0
Ladakh,,2021,2,34,54093.0
Ladakh,,2021,2,12,32158.0
Ladakh,,2021,3,176,150296.0
Ladakh,,2021,3,16,23756.0
Ladakh,,2021,4,58,157274.0
Ladakh,,2021,4,18,38692.0
Ladakh,,2022,1,50,137974.0
Ladakh,,2022,1,25,55961.0
Ladakh,,2022,2,76,202368.0
Ladakh,,2022,2,37,67078.0
Ladakh,,2022,3,109,290203.0
Ladakh,,2022,3,28,79539.0
Ladakh,,2022,4,125,319324.0
